player_id,name_first,name_last,hand,dob,ioc,height,age,rank,rank_points,elo,elo_hard,elo_grass,elo_carpet,elo_clay
128556,Daniel,Grana,U,1985-05-17,PER,183,39,,,,,,,
128557,Franco,Taco,U,1985-03-14,PER,183,40,,,,,,,
128558,Luis Felipe,Bellido,R,1986-02-07,PER,183,39,,,,,,,
128559,Jorge,Lituma,U,1987-08-11,PER,183,37,,,,,,,
128560,Jose Miguel,Raffo,U,1984-07-21,PER,183,40,,,,,,,
128561,Sebastian,Gonzalez Obregoso,U,1986-06-12,PER,183,38,,,,,,,
128562,John,Algonier,U,1978-10-18,PER,183,46,,,,,,,
128563,Rafael,Biasini,R,1981-01-17,BRA,183,44,,,,,,,
128564,Vinicius,Ferreira,U,1981-03-20,BRA,183,44,,,,,,,
128565,Adriano,Cipriano,U,1981-07-02,BRA,183,43,,,,,,,
128566,Masahiro,Amano,U,1987-01-10,JPN,183,38,,,,,,,
128567,Julio,Campozano,U,1981-01-15,ECU,183,44,,,,,,,
128568,Michael,Hafke,U,1982-07-02,LUX,183,42,,,,,,,
128569,Daniel,Classen,U,1979-01-22,GER,183,46,,,,,,,
128570,Alejandro,Lopez Abascal,U,1979-02-21,MEX,183,46,,,,,,,
128571,Leopoldo,Maldonado Pinto,U,1974-03-29,MEX,183,51,,,,,,,
128572,Antonio,Espinoza,U,1978-03-06,MEX,183,47,,,,,,,
128573,Alejandro,Balderas,U,1976-02-19,MEX,183,49,,,,,,,
128574,Ricardo,Oaxaca Carrillo,U,1986-01-06,MEX,183,39,,,,,,,
128575,Gustavo,Arroyo,U,1980-05-01,MEX,183,44,,,,,,,
128576,Tomas,Gattiker,U,1984-12-18,ARG,183,40,,,,,,,
128577,Vincent,Perna,U,1983-08-17,USA,183,41,,,,,,,
128578,Conner,Murnigham,U,1983-07-21,USA,183,41,,,,,,,
128579,Evan,Zeder,U,1982-11-29,USA,183,42,,,,,,,
128580,Jonathan,Howard,U,1985-03-11,USA,183,40,,,,,,,
128581,Cameron,Fenner,U,1983-05-10,AUS,183,41,,,,,,,
128582,Petar,Despotov,U,1980-11-18,AUS,183,44,,,,,,,
128583,Amitabh,Singh,U,1966-12-02,IND,183,58,,,,,,,
128584,Amit,Singh,U,1982-09-21,IND,183,42,,,,,,,
128585,Robin,Kumar,U,1981-10-20,IND,183,43,,,,,,,
128586,Ilija,Ognenovski,U,1981-09-03,MKD,183,43,,,,,,,
128587,Marco,Daniel,U,1979-11-07,POR,183,45,,,,,,,
128588,Greg,Clark,U,1959-06-11,USA,183,65,,,,,,,
128589,Vajoan,Marte,U,1981-11-18,DOM,183,43,,,,,,,
128590,David,Marquina,U,1978-03-16,VEN,183,47,,,,,,,
128591,Chris,Cagle,U,1971-10-14,USA,183,53,,,,,,,
128592,Kevin,Brice,U,1973-11-17,USA,183,51,,,,,,,
128593,Matt,Rowe,U,1974-06-06,USA,183,50,,,,,,,
128594,Yves,Huysegoms,U,1980-07-18,BEL,183,44,,,,,,,
128595,Steve,Benisti,U,1983-12-13,BEL,183,41,,,,,,,
128596,Johnny,Van Hentenrijk,U,1978-03-03,BEL,183,47,,,,,,,
128597,Gustavo,Menezes,U,1983-01-05,BRA,183,42,,,,,,,
128598,Jose,Evaldo,U,1975-05-16,BRA,183,49,,,,,,,
128599,Carlos Fernando,Abreu,U,1968-02-03,BRA,183,57,,,,,,,
128600,Newton,Rodrigues,U,1982-07-07,BRA,183,42,,,,,,,
128601,Marcello,Salles,U,1981-12-18,BRA,183,43,,,,,,,
128602,Miguel,Martin Ruiz,U,1978-04-28,ESP,183,46,,,,,,,
128603,Juan Jose,Garcia Perez,U,1973-06-07,ESP,183,51,,,,,,,
128604,Albert,Segura Grifoll,U,1984-02-08,AND,183,41,,,,,,,
128605,Federico,Mella,U,1980-09-28,ESP,183,44,,,,,,,
128606,Simone,Bandini,U,1982-09-21,ITA,183,42,,,,,,,
128607,Ross,Johnson,U,1982-12-30,AUS,183,42,,,,,,,
128608,Rafael,Corazza,R,1983-03-02,BRA,183,42,,,,,,,
128609,Victor,Arakaki,U,1982-11-19,BRA,183,42,,,,,,,
128610,Fernando,Arakaki,U,1985-03-04,BRA,183,40,,,,,,,
128611,Bene,Beozzo,U,1982-11-28,BRA,183,42,,,,,,,
128612,Tiago,Azevedo,U,1980-05-17,BRA,183,44,,,,,,,
128613,Leandro,Nunes,U,1985-02-13,BRA,183,40,,,,,,,
128614,Gustavo,Binhotto,U,1982-07-02,BRA,183,42,,,,,,,
128615,Keiti,Yamauti,U,1983-02-09,BRA,183,42,,,,,,,
128616,Cristiano,Martins,U,1981-09-30,BRA,183,43,,,,,,,
128617,Federico,Palestini,R,1978-10-16,ITA,183,46,,,,,,,
128618,Francesco,De Laurentis,U,1981-07-14,ITA,183,43,,,,,,,
128619,Tomasz,Powaski,U,1983-12-17,POL,183,41,,,,,,,
128620,Adam,Narczewski,U,1981-05-12,POL,183,43,,,,,,,
128621,Jakub,Kmita,U,1983-07-06,POL,183,41,,,,,,,
128622,Lukasz,Kolasa,U,1984-06-15,POL,183,40,,,,,,,
128623,Robert,Fiszer,U,1985-04-03,POL,183,40,,,,,,,
128624,Roland,Slaba,U,1983-07-12,POL,183,41,,,,,,,
128625,Woyciech,Gieras,U,1980-11-25,POL,183,44,,,,,,,
128626,Mario,Almeida,U,1977-05-01,BRA,183,47,,,,,,,
128628,Alexandre,Zucolo,U,1975-06-26,BRA,183,49,,,,,,,
128629,Rodrigo,Pavao De Lima,U,1979-04-17,BRA,183,45,,,,,,,
128630,Jonathan,Santos,U,1984-06-13,BRA,183,40,,,,,,,
128631,Giuseppe,Pinto,U,1985-09-16,ITA,183,39,,,,,,,
128632,Leone,Nitti,U,1980-05-01,ITA,183,44,,,,,,,
128633,Michele,Mizzi,U,1983-10-13,ITA,183,41,,,,,,,
128634,Henrique,Meloni,U,1986-07-18,BRA,183,38,,,,,,,
128635,Jason,Molsing,U,1976-09-02,USA,183,48,,,,,,,
128636,Aaron,White,U,1978-05-29,USA,183,46,,,,,,,
128637,Luis Felipe,Mccluskey,U,1976-12-03,BRA,183,48,,,,,,,
128638,Rodrigo,Bitencourt,U,1983-03-18,BRA,183,42,,,,,,,
128639,Emerson,Perdomo,U,1984-04-19,BRA,183,40,,,,,,,
128640,Vitor,Linsmeyer,U,1984-11-10,BRA,183,40,,,,,,,
128641,Geraldo,Knorr,U,1984-10-23,BRA,183,40,,,,,,,
128642,Bruno,Siqueira,R,1984-06-26,BRA,183,40,,,,,,,
128643,Matheus Lorenzoni,Althoff,U,1985-11-30,BRA,183,39,,,,,,,
128644,Germano,Knorr,U,1984-10-23,BRA,183,40,,,,,,,
128645,Roberto,Madrigal,U,1984-12-30,CRC,183,40,,,,,,,
128646,Diego,Quiros,U,1983-01-26,CRC,183,42,,,,,,,
128647,Marck,Van Der Laat Robles,U,1984-01-16,CRC,183,41,,,,,,,
128648,Uros,Mlakar,U,1984-06-07,SLO,183,40,,,,,,,
128649,Ziga,Sulin,U,1976-08-16,SLO,183,48,,,,,,,
128650,Felipe,Abreu,U,1985-06-08,BRA,183,39,,,,,,,
128651,Ben,Bright,R,1984-10-03,GBR,183,40,,,,,,,
128652,Tiago,Mendonca,U,1980-08-20,BRA,183,44,,,,,,,
128653,Andre,Andrade Neto,U,1982-10-08,BRA,183,42,,,,,,,
128654,Luis Felipe,Grangeiro,U,1986-10-22,BRA,183,38,,,,,,,
128655,Bryan,Whitt,U,1973-03-09,USA,183,52,,,,,,,
128656,Dermot,O'Grady,U,1979-01-04,AUS,183,46,,,,,,,
128657,Christian,Garcia,U,1982-11-09,VEN,183,42,,,,,,,
128658,Rafael,Santelmo,R,1983-06-10,VEN,183,41,,,,,,,
128659,Luiz Alberto,Lema,U,1984-02-11,BRA,183,41,,,,,,,
128660,Thierry,Randon,U,1981-10-06,BRA,183,43,,,,,,,
128661,Alexandre,Figueiredo,U,1984-06-26,BRA,183,40,,,,,,,
128662,Ricardo,Oliveira,U,1983-03-15,BRA,183,42,,,,,,,
128663,Alexandre,Navegantes,U,1987-01-22,BRA,183,38,,,,,,,
128665,Jose Jorge,Netto,U,1983-08-15,BRA,183,41,,,,,,,
128666,Krit,Yongkasikij,U,1967-11-15,THA,183,57,,,,,,,
128667,Robbie,Fields,U,1952-12-29,USA,183,72,,,,,,,
128668,Bijan,Shahamat,R,1984-04-03,GER,183,41,,,,,,,
128669,Otto,Lenhart,U,1986-08-08,GER,183,38,,,,,,,
128670,Filip,Kanczula,L,1984-03-21,POL,183,41,,,,,,,
128671,Maciej,Bogusz,R,1985-04-12,POL,183,40,,,,,,,
128672,Kim Quang,Nguyen,U,1986-10-12,VIE,183,38,,,,,,,
128673,Hiroyuki,Kakuta,U,1979-08-09,JPN,183,45,,,,,,,
128674,Kuan Chung,Liu,U,1976-08-31,TPE,183,48,,,,,,,
128675,Kentaro,Yamamoto,U,1975-05-14,JPN,183,49,,,,,,,
128676,Javier,Saab,U,1986-06-29,ECU,183,38,,,,,,,
128677,Henry,Gers,U,1984-03-15,NZL,183,41,,,,,,,
128678,Chris,Harris,U,1969-08-31,BER,183,55,,,,,,,
128679,Duarte,Costa,R,1985-10-14,POR,183,39,,,,,,,
128680,Konstantin,Tsoy,U,1984-03-25,UZB,183,41,,,,,,,
128681,Taylor,Striplin,U,1985-06-15,USA,183,39,,,,,,,
128682,Andre,Bognar,R,1983-05-26,AUS,183,41,,,,,,,
128683,Leonard,Webb,U,1982-01-26,USA,183,43,,,,,,,
128684,Chris,McDonald,U,1979-09-25,USA,183,45,,,,,,,
128685,Petr,Racak,U,1984-01-22,CZE,183,41,,,,,,,
128686,Wiktor,Skugariew,U,1985-12-25,POL,183,39,,,,,,,
128687,Branko,Mladjan,U,1985-09-23,YUG,183,39,,,,,,,
128688,Ainsley,Kershaw,U,1979-10-08,GBR,183,45,,,,,,,
128689,Mark,Gotzl,U,1980-10-17,GER,183,44,,,,,,,
128690,Daniel,Hejzlar,U,1975-10-07,CZE,183,49,,,,,,,
128691,Alessandro,Bertolini,U,1984-06-05,ITA,183,40,,,,,,,
128692,Maurice,Van Oosten,U,1982-01-05,NED,183,43,,,,,,,
128693,Philippe,Pourreaux,R,1977-07-02,CAN,183,47,,,,,,,
128694,Philippe,Fecteau,U,1976-09-06,CAN,183,48,,,,,,,
128695,Nadir,Guenfoud,U,1984-08-05,CAN,183,40,,,,,,,
128696,Steve,Pourciel,U,1980-03-14,CAN,183,45,,,,,,,
128697,Daniel,La Rocque,U,1972-03-22,CAN,183,53,,,,,,,
128698,Marc Andre,Du Bois,U,1975-07-05,CAN,183,49,,,,,,,
128699,Palmer,Taylor,U,1982-07-06,USA,183,42,,,,,,,
128700,Patrick,Mackay,U,1983-05-14,USA,183,41,,,,,,,
128701,Travis,Crawford,U,1983-11-13,USA,183,41,,,,,,,
128702,Matt,Brunner,U,1983-03-10,USA,183,42,,,,,,,
128703,Casey,Cowden,U,1982-05-17,USA,183,42,,,,,,,
128704,Tomas,Garcia De Torres,U,1987-03-03,ESP,183,38,,,,,,,
128705,Juan Carlos,Calero Cerda,U,1982-10-17,ESP,183,42,,,,,,,
128706,Jari,Viitala,R,1984-06-28,FIN,183,40,,,,,,,
128707,Jani,Saarinen,U,1979-06-17,FIN,183,45,,,,,,,
128708,Benjamin,Lichtenberger,U,1982-04-10,FIN,183,43,,,,,,,
128709,Jesper,Kostiainen,U,1980-07-16,FIN,183,44,,,,,,,
128710,Mikko,Myyrylainen,U,1982-02-20,FIN,183,43,,,,,,,
128711,Toni,Tiusanen,R,1983-12-18,FIN,183,41,,,,,,,
128712,Matias,Palve,R,1984-07-15,FIN,183,40,,,,,,,
128713,Oscar,Morales Sousa,U,1984-02-22,ESP,183,41,,,,,,,
128714,Ramon,Martin Marcos,U,1972-03-06,ESP,183,53,,,,,,,
128715,Jose Luis,Martinez Hervas,U,1977-09-03,ESP,183,47,,,,,,,
128716,Miguel,Herranz Arroyo,U,1984-06-28,ESP,183,40,,,,,,,
128717,Jose Alberto,Nunez Barrueco,U,1985-04-21,ESP,183,39,,,,,,,
128718,Conrado,Echarri Nunez,U,1983-07-22,ESP,183,41,,,,,,,
128719,Jackson,Marx,U,1985-08-28,BRA,183,39,,,,,,,
128720,Djan,Gusmao,U,1983-11-21,BRA,183,41,,,,,,,
128721,Gareth,Dixon,U,1977-08-09,GBR,183,47,,,,,,,
128722,Travis,Triplett,U,1984-04-25,USA,183,40,,,,,,,
128723,Will,Glenn,U,1979-08-10,USA,183,45,,,,,,,
128724,Petr,Vojtisek,R,1985-03-22,CZE,183,40,,,,,,,
128725,Marek,Zahorak,R,1985-09-14,CZE,183,39,,,,,,,
128726,Vladimir,Nifontov,L,1985-07-11,RUS,183,39,,,,,,,
128727,Alexander,Krundyshev,U,1984-08-22,RUS,183,40,,,,,,,
128728,Sergei,Plotnikov,R,1984-02-14,RUS,183,41,,,,,,,
128729,Denis,Kokorin,U,1983-01-28,RUS,183,42,,,,,,,
128730,Mikhail,Zuban,U,1985-01-06,RUS,183,40,,,,,,,
128731,Nikita,Sherbak,U,1987-04-08,RUS,183,38,,,,,,,
128732,Boris,Tchirkov,U,1986-03-02,RUS,183,39,,,,,,,
128733,Anton,Kratiouk,U,1985-02-05,RUS,183,40,,,,,,,
128734,Sergei,Nikishchikhin,U,1982-12-29,RUS,183,42,,,,,,,
128735,Jordy,Asher,U,1960-03-18,USA,183,65,,,,,,,
128736,Rajeev,Emany,U,1983-02-20,USA,183,42,,,,,,,
128737,Daniel,Vizzi,U,1983-07-16,USA,183,41,,,,,,,
128738,Ritush,Venugopal,U,1973-10-03,IND,183,51,,,,,,,
128739,Vyacheslav,Sedoplatov,U,1985-07-05,UKR,183,39,,,,,,,
128740,Ruslan,Shohalilov,U,1983-05-03,UZB,183,41,,,,,,,
128741,Artyom,Smiyukha,U,1986-08-27,UKR,183,38,,,,,,,
128742,Helmut,Fellner,U,1978-07-11,AUT,183,46,,,,,,,
128743,Nicola,Pomponi,U,1985-06-22,ITA,183,39,,,,,,,
128744,Martin,Pansy,U,1982-01-12,AUT,183,43,,,,,,,
128745,Benedikt,Kraft,U,1983-01-03,GER,183,42,,,,,,,
128746,Jerome,Menduni,U,1982-01-09,FRA,183,43,,,,,,,
128747,Cyril,Barnier,U,1986-09-09,FRA,183,38,,,,,,,
128748,Nizam,Mamedov,U,1982-03-06,UZB,183,43,,,,,,,
128749,Gerald,Bowen,U,1978-09-30,USA,183,46,,,,,,,
128750,Patrice,Hopfe,U,1972-07-14,GER,183,52,,,,,,,
128751,Renato Messias,Santos,U,1974-04-13,BRA,183,51,,,,,,,
128752,Jose Eduardo,Valin,U,1981-04-02,BRA,183,44,,,,,,,
128753,Jose Otavio,Pastrello,U,1982-05-21,BRA,183,42,,,,,,,
128754,Marcello,Ferreira,U,1981-10-23,BRA,183,43,,,,,,,
128755,Alexandre,Pastuszek,U,1982-12-01,BRA,183,42,,,,,,,
128756,Fabio,Romano,U,1975-04-19,BRA,183,49,,,,,,,
128758,Tetsuo,Uchino,U,1965-01-21,JPN,183,60,,,,,,,
128759,Hiroyuki,Kato,U,1970-02-06,JPN,183,55,,,,,,,
128760,Daiki,Kariya,L,1986-09-12,JPN,183,38,,,,,,,
128761,Keisuke,Shiota,U,1987-04-18,JPN,183,37,,,,,,,
128762,Ken,Matsumoto,U,1987-08-01,JPN,183,37,,,,,,,
128763,Tomohiro,Muto,U,1978-07-05,JPN,183,46,,,,,,,
128764,Tomoaki,Kuwajima,U,1976-10-02,JPN,183,48,,,,,,,
128765,Daniel,Guerrero,U,1979-03-05,ECU,183,46,,,,,,,
128766,Luis,Vaca,U,1984-06-04,ECU,183,40,,,,,,,
128767,Seung Jin,Kim,U,1984-04-15,KOR,183,41,,,,,,,
128768,Slaven,Gluscevic,U,1982-10-22,CRO,183,42,,,,,,,
128769,Simon,Meyer,U,1984-03-19,GER,183,41,,,,,,,
128770,Francisco,Riveroll Cano,U,1984-09-20,MEX,183,40,,,,,,,
128771,Arturo,Navarro Guzman,R,1983-03-20,MEX,183,42,,,,,,,
128772,Aaron,Rusnak,L,1981-12-17,USA,183,43,,,,,,,
128773,John,Heard,U,1980-06-16,USA,183,44,,,,,,,
128774,Daniel,Zednik,U,1984-03-02,CZE,183,41,,,,,,,
128775,Eric,Cohn,U,1980-02-27,USA,183,45,,,,,,,
128776,Stephen,Gilley,U,1968-10-25,USA,183,56,,,,,,,
128777,Amine,El Ouazzani,U,1981-11-23,MAR,183,43,,,,,,,
128778,Diego,Marquina,R,1982-08-17,VEN,183,42,,,,,,,
128779,David,Secker,U,1982-04-10,GBR,183,43,,,,,,,
128780,Jordi,Guitart Goma,U,1985-09-24,ESP,183,39,,,,,,,
128781,Gerard,Blasi Font,U,1985-03-24,AND,183,40,,,,,,,
128782,Simone,Cici,U,1984-11-13,ITA,183,40,,,,,,,
128783,Zalan,Kiss,U,1979-12-10,HUN,183,45,,,,,,,
128784,Saco,Koelma,U,1985-09-19,NED,183,39,,,,,,,
128785,Peter,Malacek,U,1981-05-27,SVK,183,43,,,,,,,
128786,Peter,Czink,R,1985-03-22,HUN,183,40,,,,,,,
128787,Marton,Erdei,U,1982-07-28,HUN,183,42,,,,,,,
128788,Carlo,Conti,U,1985-07-27,SMR,183,39,,,,,,,
128789,Vito,Tarlo,U,1979-07-25,ITA,183,45,,,,,,,
128790,Gianluca,Fortunato,U,1983-06-28,ITA,183,41,,,,,,,
128791,Sky,Laws,U,1985-07-14,USA,183,39,,,,,,,
128792,Alvaro,Penteado,U,1987-03-17,BRA,183,38,,,,,,,
128793,Christopher,Bonadona,R,1985-03-19,BRA,183,40,,,,,,,
128794,Matti,Manninen,R,1984-03-10,FIN,183,41,,,,,,,
128795,Joel,Morgan,U,1983-08-10,USA,183,41,,,,,,,
128796,Jimmy,Parks,U,1984-08-17,USA,183,40,,,,,,,
128797,Matthew,Shires,U,1982-07-06,USA,183,42,,,,,,,
128798,Jason,Gould,U,1984-02-14,USA,183,41,,,,,,,
128799,Dejan,Kostovski,U,1978-03-28,MKD,183,47,,,,,,,
128800,Charlie,Rivera,U,1964-03-27,PUR,183,61,,,,,,,
128801,Sten,Van Beurden,U,1972-09-10,NED,183,52,,,,,,,
128802,Mike,Garcia,U,1973-05-24,USA,183,51,,,,,,,
128803,Jordan,Freitas,U,1983-08-30,GBR,183,41,,,,,,,
128804,Jay,Dobrowalski,U,1979-01-20,USA,183,46,,,,,,,
128805,Gregory,Jones,U,1984-01-14,USA,183,41,,,,,,,
128806,Shinji,Inoue,U,1959-03-04,JPN,183,66,,,,,,,
128807,Dru,Kanuha,U,1984-04-09,USA,183,41,,,,,,,
128808,Christopher,Leong,U,1974-05-08,USA,183,50,,,,,,,
128809,Alexander,Blodgett,R,1980-12-06,USA,183,44,,,,,,,
128810,Angelo,Vasilescu,U,1978-03-13,CAN,183,47,,,,,,,
128811,Juan Felipe,Figueredo,U,1976-07-09,COL,183,48,,,,,,,
128812,Pablo,Mayorga,U,1976-07-15,COL,183,48,,,,,,,
128813,David,Humphreys,U,1988-09-12,USA,183,36,,,,,,,
128814,Tomoaki,Yasuda,R,1983-05-14,JPN,183,41,,,,,,,
128815,Kazuo,Kamiya,U,1962-10-01,JPN,183,62,,,,,,,
128816,Shuhei,Inuino,U,1983-09-13,JPN,183,41,,,,,,,
128817,Stefano,Pilurzu,U,1985-01-16,ITA,183,40,,,,,,,
128818,Skander,Mehir,U,1967-10-17,MAR,183,57,,,,,,,
128819,Othman,Ghedira,U,1979-11-30,TUN,183,45,,,,,,,
128820,Farouk,Zouhir,U,1985-02-15,TUN,183,40,,,,,,,
128821,Ignacio,Videgaray,U,1984-12-01,MEX,183,40,,,,,,,
128822,Gonzalo,Bienzobas,U,1986-09-28,CHI,183,38,,,,,,,
128823,Alessio,Lucchetti,U,1983-09-17,ITA,183,41,,,,,,,
128824,Vincenzo,Giuggia,U,1979-06-16,ITA,183,45,,,,,,,
128825,Amadeo,Toledo Alejos,U,1987-09-19,ESP,183,37,,,,,,,
128826,Vicente,Navarro Escuder,U,1978-11-24,ESP,183,46,,,,,,,
128827,Sander,Van Heijst,U,1976-10-11,NED,183,48,,,,,,,
128828,Maarten,Meijs,U,1979-10-11,NED,183,45,,,,,,,
128829,Dusty,Belmer,U,1985-01-15,NED,183,40,,,,,,,
128830,Artur,Djabarov,U,1984-01-03,RUS,183,41,,,,,,,
128831,Michail,Georgiev,R,1974-05-17,RUS,183,50,,,,,,,
128832,Jaroslav,Kormych,U,1983-12-27,RUS,183,41,,,,,,,
128833,Aleksandar,Veljovic,U,1984-03-21,CRO,183,41,,,,,,,
128834,Davor,Baretic,R,1982-06-03,AUS,183,42,,,,,,,
128835,Hayk,Tovmasyan,U,1986-05-07,ARM,183,38,,,,,,,
128836,Garrett,Snyder,U,1984-04-25,USA,183,40,,,,,,,
128837,Mohammed,Abdul Moneim,U,1981-06-29,EGY,183,43,,,,,,,
128838,Ali,El Sherbiny,R,1987-04-04,EGY,183,38,,,,,,,
128839,Shaban,Mohamed,U,1981-06-16,EGY,183,43,,,,,,,
128840,Donne Dubert,Radison,U,1973-10-09,MAD,183,51,,,,,,,
128841,Julien,Mancuso,U,1986-01-20,FRA,183,39,,,,,,,
128842,Frederic,Pamard,U,1981-01-24,FRA,183,44,,,,,,,
128843,Didier,La Fosse,U,1975-10-30,FRA,183,49,,,,,,,
128844,Sebastien,Papama,U,1981-05-08,FRA,183,43,,,,,,,
128845,Vincent,Jacquemont,U,1966-03-11,FRA,183,59,,,,,,,
128846,Ludovic,Millescamps,U,1969-02-26,FRA,183,56,,,,,,,
128847,Nicolas,Lefevre,U,1979-11-24,FRA,183,45,,,,,,,
128848,Laurent,Lefevre,U,1971-03-04,FRA,183,54,,,,,,,
128849,William,Le Gras,U,1973-01-31,FRA,183,52,,,,,,,
128850,Erick,Vadel,U,1973-12-27,FRA,183,51,,,,,,,
128851,Francois,Jouque,U,1979-09-08,FRA,183,45,,,,,,,
128852,Pierre,Guillard,U,1973-07-06,FRA,183,51,,,,,,,
128853,Jeremy,Cross,U,1976-03-25,GBR,183,49,,,,,,,
128854,Derek,Jose,U,1984-09-11,GBR,183,40,,,,,,,
128855,Jean,Simon,U,1984-01-24,FRA,183,41,,,,,,,
128856,Erik,Sandblom,U,1975-11-14,SWE,183,49,,,,,,,
128857,Lance,Hagan,U,1969-07-16,USA,183,55,,,,,,,
128858,Jamie,Friedland,U,1985-10-14,USA,183,39,,,,,,,
128859,Brandon,Davis,U,1986-07-30,USA,183,38,,,,,,,
128860,John,Johnson,U,1982-06-23,USA,183,42,,,,,,,
128861,Garry,Nadebaum,R,1967-10-19,AUS,183,57,,,,,,,
128862,Pierre Guillaume,Casse,U,1979-08-06,FRA,183,45,,,,,,,
128863,Alex,Hameister,U,1983-07-06,GER,183,41,,,,,,,
128864,Kim Oliver,Gienke,U,1979-12-20,GER,183,45,,,,,,,
128865,Ryo,Karasawa,U,1979-05-25,JPN,183,45,,,,,,,
128866,Yoshiki,Watatani,U,1974-12-14,JPN,183,50,,,,,,,
128867,Yusuke,Miyake,U,1981-11-26,JPN,183,43,,,,,,,
128868,Tohru,Watanabe,L,1960-09-18,JPN,183,64,,,,,,,
128869,Simone,Docche,U,1986-09-15,ITA,183,38,,,,,,,
128870,Andrea,Frasconi,U,1976-07-13,ITA,183,48,,,,,,,
128871,Mike,Youn,U,1988-04-30,USA,183,36,,,,,,,
128872,Desi,Mcbride,U,1962-04-11,USA,183,63,,,,,,,
128873,Fabio,Lavazza,U,1981-04-07,ITA,183,44,,,,,,,
128874,Guglielmo,Pecchi,U,1988-03-23,ITA,183,37,,,,,,,
128875,Hernan Marcelo,Sterin,U,1982-03-31,ARG,183,43,,,,,,,
128876,Jenson,Bascome,R,1979-11-19,BER,183,45,,,,,,,
128877,Lance,Gorman,U,1973-02-23,USA,183,52,,,,,,,
128878,Nirmal,Choradia,U,1987-04-15,USA,183,38,,,,,,,
128879,Clem,Dobbins,U,1974-08-12,USA,183,50,,,,,,,
128880,Andre,Maier,U,1981-07-20,GER,183,43,,,,,,,
128881,Rumil,Galiev,U,1987-11-22,UZB,183,37,,,,,,,
128882,Marcello,Motta,U,1970-01-21,ITA,183,55,,,,,,,
128883,Andrea,La Guardia,U,1987-04-22,ITA,183,37,,,,,,,
128884,Emanuele,Mantineo,U,1974-08-10,ITA,183,50,,,,,,,
128885,Bruno,Lorenz,U,1987-02-07,GER,183,38,,,,,,,
128886,Stefan,Bald,U,1983-10-16,GER,183,41,,,,,,,
128887,Tim,Lammerman,U,1978-11-27,GER,183,46,,,,,,,
128888,Florian,Heil,U,1987-11-20,GER,183,37,,,,,,,
128890,Christian,Glaser,U,1980-03-09,GER,183,45,,,,,,,
128891,Petr,Kucera,U,1984-10-08,CZE,183,40,,,,,,,
128892,Michel,Cappelletti,U,1986-05-28,SUI,183,38,,,,,,,
128893,Nils,Bornemann,U,1977-02-05,AUT,183,48,,,,,,,
128894,Alexander,Klaas,U,1981-09-29,GER,183,43,,,,,,,
128895,David,Vilanova,U,1985-11-07,AND,183,39,,,,,,,
128896,Alessandro,Arginelli,U,1982-03-18,ITA,183,43,,,,,,,
128897,Massimo,Nicolini,U,1967-02-12,ITA,183,58,,,,,,,
128898,Brice,Magnanou,U,1983-07-01,FRA,183,41,,,,,,,
128899,Eric,Vieweger,U,1986-01-15,GER,183,39,,,,,,,
128900,Fernando,Sastre,U,1950-11-11,ARG,183,74,,,,,,,
128901,Massimiliano,Tommasi,U,1968-10-06,ITA,183,56,,,,,,,
128902,Omar,El Laban,U,1986-04-06,ITA,183,39,,,,,,,
128903,Konrad,Gasiorek,R,1988-04-13,CAN,183,37,,,,,,,
128904,Jarred,Leibner,U,1984-11-10,CAN,183,40,,,,,,,
128905,Shiv,Oberoi,U,1983-05-06,CAN,183,41,,,,,,,
128906,Jason,Labrosse,U,1986-07-03,CAN,183,38,,,,,,,
128907,Alexandre,Fox,R,1987-05-15,CAN,183,37,,,,,,,
128908,Danil,Isiantaev,U,1985-02-26,RUS,183,40,,,,,,,
128909,Pavel,Kolegov,U,1986-03-20,RUS,183,39,,,,,,,
128910,Valery,Filenkov,U,1984-01-26,RUS,183,41,,,,,,,
128911,John,Lister,R,1983-09-28,GBR,183,41,,,,,,,
128912,Pekka,Haataja,U,1982-05-12,FIN,183,42,,,,,,,
128913,Mikko,Hermans,U,1980-12-07,FIN,183,44,,,,,,,
128914,David,Halldorsson,U,1981-04-29,ISL,183,43,,,,,,,
128915,Maris,Sipkovs,U,1973-09-01,LAT,183,51,,,,,,,
128916,Mikko,Jarvenpaa,U,1977-02-16,FIN,183,48,,,,,,,
128917,Juuso,Nousiainen,U,1982-11-10,FIN,183,42,,,,,,,
128918,Lassi,Nykanen,R,1984-12-22,FIN,183,40,,,,,,,
128919,Balazs,Tili,U,1975-07-17,HUN,183,49,,,,,,,
128920,Ambrus,Guoth,U,1985-06-09,HUN,183,39,,,,,,,
128921,Janos,Enyedi,U,1981-10-04,HUN,183,43,,,,,,,
128922,Eduardo,Rodrigues,R,1981-09-06,BRA,183,43,,,,,,,
128923,Rafael,Ferraz,U,1984-08-27,BRA,183,40,,,,,,,
128924,Pedro Augusto,Luna,U,1986-09-11,BRA,183,38,,,,,,,
128925,Eric,Siqueira,R,1985-01-30,BRA,183,40,,,,,,,
128926,Manuel,Mendoza Carette,U,1986-10-21,ESP,183,38,,,,,,,
128927,Igor,Trad,U,1985-05-28,BRA,183,39,,,,,,,
128928,John,Hatcher,U,1974-07-26,USA,183,50,,,,,,,
128929,Ilya,Drozdov,U,1986-04-21,RUS,183,38,,,,,,,
128930,Gustavo,Bertei,U,1986-02-10,BRA,183,39,,,,,,,
